order_id,order_date,category,product_name,region,city,customer_age,customer_segment,payment_method,unit_price,quantity,discount_pct,total_sales,rating,delivery_days
ORD10195,2023-12-14,Books,Sci-Fi Anthology,South,Hyderabad,,Returning,COD,12.18,3,15,31.06,3.0,4.0
ORD10179,2024-12-07,Beauty,Sunscreen SPF50,East,Lahore,43.0,New,cash on delivery,21.18,3,0,63.54,3.0,4.0
ORD10885,2024-05-27,Books,Poetry Collection,West,Quetta,40.0,New,Cash on Delivery,10.29,4,5,39.1,3.0,4.0
ORD10497,2023-11-11,Home & Kitchen,Coffee Maker,West,Zhob,19.0,New,Bank Transfer,46.36,1,0,46.36,5.0,6.0
ORD10130,2023-03-24,Beauty,Perfume,West,Gwadar,27.0,Returning,COD,21.52,1,5,20.44,5.0,2.0
ORD10338,2023-11-11,Electronics,Power Bank,North,Peshawar,41.0,New,Wallet,38.37,1,0,38.37,5.0,3.0
ORD10609,2023-01-21,Beauty,Face Moisturizer,North,Gilgit,45.0,New,Debit Card,7.09,2,0,14.18,4.0,3.0
ORD10125,2023-10-26,Books,Poetry Collection,Central,Bahawalpur,53.0,New,Wallet,13.85,2,0,27.7,4.0,1.0
ORD10960,2024-03-10,Books,Self-Help Guide,South,Karachi,30.0,Returning,cash on delivery,18.0,5,15,76.5,5.0,4.0
ORD10227,2024-09-11,Books,History Book,South,Hyderabad,,Returning,Cash on Delivery,15.2,2,0,30.4,4.0,6.0
ORD10269,2023-12-28,Home & Kitchen,Cutting Board,North,Gilgit,27.0,Returning,COD,39.2,4,0,156.8,4.0,4.0
ORD10977,2023-02-23,Electronics,Power Bank,East,,22.0,New,COD,84.63,4,0,338.52,5.0,5.0
ORD11000,2023-02-26,Home & Kitchen,Table Lamp,East,Faisalabad,48.0,Returning,Debit Card,29.89,2,0,59.78,5.0,2.0
ORD10104,2024-03-22,Beauty,Perfume,West,Gwadar,40.0,Returning,Wallet,20.54,1,0,20.54,5.0,7.0
ORD10594,2024-10-11,Books,Mystery Novel,West,Quetta,42.0,Returning,Debit Card,261.6,2,10,470.88,4.0,2.0
ORD10958,2024-12-13,Electronics,USB-C Cable,West,Gwadar,31.0,Returning,COD,65.92,1,0,65.92,1.0,2.0
ORD10656,2024-04-08,Clothing,Cargo Pants,North,Peshawar,65.0,New,Bank Transfer,12.01,2,0,24.02,5.0,1.0
ORD10228,2023-03-28,Electronics,Laptop Stand,North,Peshawar,39.0,Returning,Cash on Delivery,22.25,2,25,33.38,4.0,2.0
ORD10883,2023-11-08,Clothing,Running Shoes,West,Gwadar,41.0,Returning,Wallet,32.55,1,0,32.55,4.0,2.0
ORD10302,2024-01-10,Books,Cookbook,East,Sialkot,16.0,Returning,credit card,17.27,1,10,15.54,5.0,4.0
ORD10276,2023-05-01,Books,History Book,West,Zhob,55.0,New,Wallet,16.52,2,0,33.04,1.0,
ORD10127,2023-04-28,Sports,Tennis Racket,South,Hyderabad,56.0,Returning,Cash on Delivery,20.0,1,0,20.0,5.0,3.0
ORD10406,2023-03-06,Home & Kitchen,Blender,West,Quetta,35.0,New,Wallet,28.9,5,20,115.6,,5.0
ORD10889,2024-06-07,Electronics,Webcam,West,Zhob,38.0,Returning,Cash on Delivery,37.78,2,0,75.56,5.0,5.0
ORD10037,2024-10-29,Books,History Book,North,Islamabad,16.0,VIP,Credit Card,11.19,4,0,44.76,3.0,5.0
ORD10140,2023-01-15,Sports,Dumbbell Set,East,Sialkot,36.0,Returning,Debit Card,14.22,2,5,27.02,4.0,4.0
ORD10304,2024-07-17,Electronics,Laptop Stand,Central,Bahawalpur,45.0,New,Debit Card,46.59,3,10,125.79,,3.0
ORD10268,2024-03-12,Home & Kitchen,Cutting Board,Central,Sahiwal,38.0,New,cash on delivery,42.71,3,0,128.13,,4.0
ORD10534,2024-08-09,Clothing,Denim Jacket,North,Gilgit,27.0,New,Credit Card,22.26,1,0,22.26,4.0,1.0
ORD10546,2024-11-07,Sports,Tennis Racket,Central,Bahawalpur,41.0,New,Bank Transfer,37.34,2,15,63.48,2.0,5.0
ORD10213,2024-07-26,Beauty,Hair Dryer,South,Sukkur,16.0,Returning,credit card,14.05,1,0,14.05,4.0,4.0
ORD10469,2023-05-07,Clothing,Cotton T-Shirt,North,Islamabad,31.0,Returning,COD,23.37,2,5,44.4,4.0,3.0
ORD10199,2024-11-12,Sports,Yoga Mat,West,Gwadar,19.0,VIP,COD,30.69,1,10,27.62,4.0,5.0
ORD10528,2023-07-01,Beauty,Shampoo,South,Hyderabad,41.0,VIP,credit card,14.93,4,10,53.75,4.0,2.0
ORD10793,2023-07-12,Home & Kitchen,Table Lamp,Central,Bahawalpur,61.0,New,Cash on Delivery,36.73,2,20,58.77,5.0,6.0
ORD10242,2024-04-17,Home & Kitchen,Table Lamp,Central,,35.0,Returning,COD,31.29,3,0,93.87,5.0,4.0
ORD10343,2024-08-09,Electronics,Webcam,Central,Multan,46.0,Returning,Cash on Delivery,28.89,1,10,26.0,4.0,5.0
ORD10550,2024-04-27,Books,Mystery Novel,East,Faisalabad,20.0,Returning,Wallet,6.67,1,0,6.67,3.0,3.0
ORD10387,2024-02-20,Sports,Cycling Helmet,North,Islamabad,24.0,New,cash on delivery,33.39,3,0,100.17,5.0,7.0
ORD10858,2024-01-25,Electronics,Bluetooth Speaker,West,Quetta,56.0,Returning,Debit Card,46.85,2,10,84.33,5.0,3.0
ORD10207,2023-02-20,Electronics,USB-C Cable,South,Sukkur,39.0,Returning,Wallet,47.03,2,5,89.36,5.0,3.0
ORD10296,2023-10-01,Home & Kitchen,Non-Stick Pan,West,Quetta,34.0,New,Cash on Delivery,36.6,3,0,109.8,4.0,2.0
ORD10770,2023-10-19,Beauty,Perfume,Central,Multan,21.0,New,cash on delivery,18.08,2,0,36.16,2.0,1.0
ORD10074,2023-08-07,Books,Sci-Fi Anthology,West,Zhob,16.0,Returning,Cash on Delivery,14.61,4,10,52.6,4.0,2.0
ORD10745,2024-05-10,Sports,Resistance Bands,West,Zhob,35.0,Returning,credit card,11.41,3,0,34.23,4.0,5.0
ORD10105,2024-04-06,Home & Kitchen,Non-Stick Pan,North,Peshawar,30.0,New,cash on delivery,38.54,1,0,38.54,3.0,5.0
ORD10838,2023-02-27,Sports,Tennis Racket,West,Quetta,35.0,VIP,credit card,29.89,1,0,29.89,,7.0
ORD10709,2023-08-24,Beauty,Shampoo,West,Quetta,41.0,New,Wallet,14.64,1,0,14.64,5.0,5.0
ORD10964,2024-09-16,Books,History Book,North,Gilgit,20.0,New,cash on delivery,9.7,4,0,38.8,5.0,4.0
ORD10017,2023-05-22,Beauty,Sunscreen SPF50,East,Lahore,41.0,Returning,Debit Card,16.82,4,0,67.28,5.0,3.0
ORD10440,2024-07-29,Books,Cookbook,South,Hyderabad,31.0,Returning,cash on delivery,17.34,2,10,31.21,4.0,2.0
ORD10092,2024-04-17,Electronics,Power Bank,West,Quetta,37.0,New,Wallet,36.17,1,0,36.17,5.0,5.0
ORD10089,2024-05-12,Books,Cookbook,East,Faisalabad,51.0,New,credit card,8.18,2,5,15.54,2.0,5.0
ORD10451,2024-11-02,Clothing,Wool Sweater,North,,51.0,New,Cash on Delivery,38.12,2,0,76.24,5.0,4.0
ORD10103,2024-06-18,Sports,Dumbbell Set,West,Quetta,32.0,VIP,Wallet,35.19,4,20,112.61,3.0,4.0
ORD10239,2024-03-24,Clothing,Baseball Cap,Central,Multan,16.0,New,credit card,16.72,2,0,33.44,,4.0
ORD10721,2024-05-08,Beauty,Perfume,North,Islamabad,54.0,Returning,Credit Card,21.92,4,0,87.68,4.0,3.0
ORD10247,2023-08-30,Electronics,Laptop Stand,Central,Bahawalpur,30.0,New,Debit Card,47.01,6,0,282.06,3.0,3.0
ORD10713,2024-08-29,Clothing,Cotton T-Shirt,South,Sukkur,40.0,New,Credit Card,16.18,1,20,12.94,,4.0
ORD10158,2024-09-26,Clothing,Cotton T-Shirt,Central,Bahawalpur,39.0,Returning,cash on delivery,16.2,3,5,46.17,4.0,3.0
ORD10480,2024-10-11,Beauty,Lipstick Set,West,Zhob,,Returning,Debit Card,15.87,1,0,15.87,4.0,2.0
ORD10646,2023-11-26,Electronics,Laptop Stand,Central,Sahiwal,25.0,Returning,COD,46.77,1,0,46.77,1.0,4.0
ORD10844,2024-02-13,Books,History Book,North,Gilgit,21.0,New,COD,13.41,1,0,13.41,3.0,5.0
ORD10822,2023-09-30,Home & Kitchen,Table Lamp,North,Gilgit,28.0,Returning,Debit Card,48.87,1,5,46.43,4.0,3.0
ORD10019,2024-09-02,Beauty,Face Moisturizer,West,Gwadar,32.0,VIP,Wallet,20.03,2,0,40.06,3.0,4.0
ORD10955,2024-01-04,Clothing,Denim Jacket,Central,Bahawalpur,41.0,Returning,Cash on Delivery,32.72,2,20,52.35,5.0,4.0
ORD10122,2024-03-15,Books,Sci-Fi Anthology,East,Sialkot,25.0,New,Credit Card,17.33,6,0,103.98,,3.0
ORD10835,2023-11-04,Beauty,Shampoo,South,Hyderabad,50.0,New,COD,21.94,2,10,39.49,5.0,5.0
ORD10980,2024-11-30,Books,Poetry Collection,East,Sialkot,31.0,VIP,Debit Card,13.61,3,0,40.83,4.0,5.0
ORD10275,2023-04-27,Home & Kitchen,Table Lamp,East,Lahore,30.0,New,Cash on Delivery,42.59,6,0,255.54,4.0,5.0
ORD10434,2023-06-26,Home & Kitchen,Blender,West,Zhob,37.0,Returning,Wallet,35.42,4,0,141.68,4.0,6.0
ORD10917,2023-12-14,Electronics,USB-C Cable,East,Lahore,42.0,VIP,Cash on Delivery,54.06,1,0,54.06,4.0,4.0
ORD10312,2023-06-24,Sports,Yoga Mat,Central,Bahawalpur,44.0,Returning,COD,26.3,1,0,26.3,5.0,6.0
ORD10758,2023-11-20,Books,Mystery Novel,Central,Bahawalpur,38.0,Returning,Credit Card,21.42,4,5,81.4,3.0,5.0
ORD10834,2023-06-09,Electronics,Wireless Mouse,West,Gwadar,21.0,New,credit card,34.14,4,20,109.25,3.0,4.0
ORD10547,2024-07-16,Electronics,Wireless Mouse,West,Zhob,55.0,Returning,Cash on Delivery,32.19,2,15,54.72,5.0,3.0
ORD10182,2024-10-16,Electronics,Power Bank,South,Sukkur,47.0,Returning,Credit Card,35.71,2,5,67.85,5.0,1.0
ORD10185,2023-09-14,Home & Kitchen,Non-Stick Pan,South,Sukkur,31.0,Returning,Debit Card,24.48,2,5,46.51,5.0,3.0
ORD10407,2024-01-05,Books,Self-Help Guide,West,Quetta,40.0,New,Bank Transfer,12.11,2,5,23.01,4.0,6.0
ORD10607,2024-05-31,Clothing,Baseball Cap,North,Gilgit,43.0,New,credit card,31.61,1,0,31.61,5.0,1.0
ORD10693,2024-01-04,Sports,Cycling Helmet,West,Gwadar,25.0,New,credit card,37.72,2,0,75.44,5.0,3.0
ORD10521,2023-10-15,Home & Kitchen,Storage Jars,South,Karachi,45.0,New,cash on delivery,32.07,1,0,32.07,5.0,1.0
ORD10381,2024-11-06,Electronics,Webcam,Central,Bahawalpur,46.0,Returning,Credit Card,64.21,1,0,64.21,5.0,4.0
ORD10411,2023-07-25,Home & Kitchen,Blender,Central,Sahiwal,32.0,Returning,Cash on Delivery,42.81,6,0,256.86,5.0,1.0
ORD10635,2024-07-24,Electronics,Laptop Stand,West,Quetta,25.0,Returning,Debit Card,71.89,1,0,71.89,5.0,3.0
ORD10370,2023-07-29,Clothing,Baseball Cap,Central,Sahiwal,52.0,New,Bank Transfer,29.56,1,0,29.56,5.0,4.0
ORD10815,2023-03-06,Beauty,Shampoo,East,Sialkot,35.0,Returning,COD,16.85,2,0,33.7,4.0,4.0
ORD10832,2023-08-08,Home & Kitchen,Coffee Maker,East,Lahore,43.0,VIP,Credit Card,45.43,1,0,45.43,5.0,6.0
ORD10753,2024-11-23,Clothing,Cotton T-Shirt,North,Islamabad,18.0,VIP,cash on delivery,31.47,2,0,62.94,5.0,2.0
ORD10079,2024-12-13,Electronics,Laptop Stand,South,Karachi,51.0,Returning,Credit Card,53.71,3,0,161.13,3.0,1.0
ORD10574,2024-01-13,Home & Kitchen,Table Lamp,South,Hyderabad,35.0,Returning,COD,30.02,1,25,22.52,5.0,3.0
ORD10638,2024-04-08,Sports,Cycling Helmet,East,Sialkot,18.0,New,Bank Transfer,45.72,5,0,228.6,5.0,5.0
ORD10608,2024-10-17,Sports,Cycling Helmet,North,Peshawar,42.0,New,Credit Card,23.18,1,0,23.18,3.0,9.0
ORD10794,2023-04-15,Electronics,Webcam,North,Islamabad,25.0,New,Cash on Delivery,47.68,2,5,90.59,4.0,3.0
ORD10993,2024-05-18,Beauty,Sunscreen SPF50,South,Sukkur,31.0,New,COD,16.06,6,10,86.72,4.0,2.0
ORD10830,2024-04-08,Beauty,Hair Dryer,East,Faisalabad,19.0,New,COD,7.86,1,10,7.07,3.0,4.0
ORD10923,2024-11-23,Home & Kitchen,Non-Stick Pan,North,Gilgit,16.0,VIP,Bank Transfer,46.51,2,5,88.37,5.0,3.0
ORD10417,2024-04-04,Sports,Resistance Bands,West,Quetta,46.0,VIP,cash on delivery,28.3,3,0,84.9,4.0,4.0
ORD10919,2024-02-28,Sports,Water Bottle,North,Peshawar,50.0,New,Bank Transfer,25.34,2,15,43.08,5.0,3.0
ORD10562,2024-03-05,Sports,Tennis Racket,Central,Sahiwal,55.0,New,Cash on Delivery,27.19,3,20,65.26,2.0,4.0
ORD10068,2024-06-16,Home & Kitchen,Coffee Maker,West,Quetta,40.0,VIP,Bank Transfer,45.33,6,0,271.98,4.0,4.0
ORD10537,2024-11-17,Clothing,Baseball Cap,North,Gilgit,38.0,Returning,credit card,20.73,2,0,41.46,3.0,6.0
ORD10078,2024-02-14,Sports,Cycling Helmet,West,Gwadar,47.0,New,Credit Card,43.96,4,0,175.84,4.0,4.0
ORD10106,2023-01-30,Beauty,Perfume,West,Gwadar,31.0,Returning,credit card,26.21,2,0,52.42,5.0,5.0
ORD10263,2024-01-01,Home & Kitchen,Coffee Maker,South,Hyderabad,60.0,VIP,Credit Card,39.79,1,20,31.83,5.0,6.0
ORD10780,2023-10-18,Home & Kitchen,Non-Stick Pan,South,Sukkur,23.0,New,Cash on Delivery,34.36,4,0,137.44,3.0,5.0
ORD10639,2023-10-26,Electronics,Bluetooth Speaker,East,Sialkot,,Returning,credit card,27.61,1,5,26.23,5.0,1.0
ORD10560,2023-03-10,Beauty,Lipstick Set,East,Sialkot,39.0,New,COD,22.77,1,0,22.77,3.0,3.0
ORD10965,2024-10-10,Sports,Cycling Helmet,North,Gilgit,34.0,Returning,Wallet,22.18,2,0,44.36,3.0,1.0
ORD10691,2024-08-21,Home & Kitchen,Storage Jars,East,Sialkot,33.0,New,credit card,33.09,3,0,99.27,4.0,6.0
ORD10867,2024-07-08,Clothing,Baseball Cap,South,Sukkur,16.0,Returning,Bank Transfer,19.91,1,5,18.91,4.0,3.0
ORD10938,2023-03-08,Home & Kitchen,Cutting Board,West,Quetta,35.0,Returning,credit card,35.23,2,15,59.89,4.0,4.0
ORD10869,2023-03-11,Sports,Tennis Racket,South,,34.0,Returning,Debit Card,17.47,2,0,34.94,,4.0
ORD10736,2024-11-02,Sports,Resistance Bands,West,,,Returning,Credit Card,28.7,4,0,114.8,5.0,3.0
ORD10778,2024-06-20,Beauty,Face Moisturizer,North,Peshawar,33.0,Returning,Debit Card,16.38,1,0,16.38,4.0,7.0
ORD10491,2023-05-03,Home & Kitchen,Coffee Maker,Central,Bahawalpur,,Returning,Credit Card,39.86,1,5,37.87,5.0,5.0
ORD10998,2023-03-13,Books,Sci-Fi Anthology,West,Zhob,39.0,Returning,Credit Card,13.63,1,0,13.63,3.0,5.0
ORD10843,2023-06-01,Clothing,Wool Sweater,East,Faisalabad,47.0,New,Debit Card,16.1,1,0,16.1,3.0,6.0
ORD10606,2023-08-18,Clothing,Wool Sweater,North,Islamabad,25.0,Returning,Cash on Delivery,30.32,1,0,30.32,4.0,4.0
ORD10364,2023-03-01,Home & Kitchen,Table Lamp,South,Hyderabad,30.0,Returning,COD,32.47,3,5,92.54,4.0,2.0
ORD10070,2024-11-13,Sports,Water Bottle,Central,Bahawalpur,33.0,New,COD,38.79,2,0,77.58,4.0,1.0
ORD10549,2023-06-24,Clothing,Cotton T-Shirt,North,Islamabad,31.0,Returning,Debit Card,34.17,1,5,32.46,4.0,3.0
ORD10161,2024-10-16,Books,Self-Help Guide,Central,Bahawalpur,25.0,VIP,Wallet,14.2,1,0,14.2,5.0,2.0
ORD10012,2023-09-08,Beauty,Hair Dryer,South,Sukkur,22.0,New,COD,14.61,2,15,24.84,5.0,3.0
ORD10145,2024-08-16,Home & Kitchen,Table Lamp,East,Sialkot,42.0,VIP,cash on delivery,38.99,4,5,148.16,5.0,3.0
ORD10518,2023-07-24,Home & Kitchen,Cutting Board,South,Hyderabad,16.0,Returning,Bank Transfer,43.2,2,0,86.4,5.0,3.0
ORD10428,2023-08-26,Home & Kitchen,Storage Jars,West,Gwadar,47.0,Returning,Cash on Delivery,24.96,2,0,49.92,4.0,5.0
ORD10640,2024-05-19,Sports,Yoga Mat,North,Islamabad,20.0,New,COD,31.19,3,0,93.57,3.0,3.0
ORD10177,2024-12-14,Books,Sci-Fi Anthology,East,Sialkot,48.0,VIP,COD,14.63,6,0,87.78,5.0,5.0
ORD10441,2024-12-28,Books,Poetry Collection,West,Gwadar,34.0,Returning,cash on delivery,16.55,1,0,16.55,3.0,7.0
ORD10522,2023-06-13,Beauty,Lipstick Set,Central,Multan,31.0,New,Bank Transfer,11.19,4,0,44.76,4.0,6.0
ORD10870,2023-01-31,Clothing,Running Shoes,South,Sukkur,22.0,Returning,COD,24.0,2,5,45.6,4.0,4.0
ORD10942,2023-03-09,Beauty,Shampoo,West,Gwadar,31.0,New,COD,25.41,2,0,50.82,5.0,1.0
ORD10689,2023-12-05,Clothing,Baseball Cap,Central,Bahawalpur,35.0,New,Bank Transfer,28.18,1,0,28.18,4.0,1.0
ORD10232,2023-12-08,Home & Kitchen,Blender,Central,Multan,20.0,New,Cash on Delivery,36.14,3,0,108.42,5.0,1.0
ORD10211,2023-05-21,Electronics,USB-C Cable,East,Lahore,20.0,Returning,Wallet,61.06,4,10,219.82,5.0,6.0
ORD10641,2023-07-12,Electronics,Bluetooth Speaker,Central,Multan,19.0,New,COD,38.55,1,0,38.55,4.0,1.0
ORD10144,2024-06-03,Electronics,Bluetooth Speaker,West,Gwadar,19.0,New,Credit Card,60.45,1,15,51.38,4.0,3.0
ORD10754,2024-05-08,Beauty,Face Moisturizer,Central,Multan,45.0,New,credit card,13.07,5,0,65.35,5.0,3.0
ORD10520,2024-02-02,Home & Kitchen,Storage Jars,Central,Bahawalpur,49.0,New,Credit Card,42.16,4,0,168.64,,4.0
ORD10369,2023-05-01,Home & Kitchen,Coffee Maker,South,Karachi,31.0,Returning,cash on delivery,26.68,4,20,85.38,2.0,4.0
ORD10299,2023-04-03,Books,Self-Help Guide,West,Quetta,25.0,VIP,cash on delivery,12.09,1,0,12.09,5.0,1.0
ORD10767,2024-10-06,Electronics,USB-C Cable,East,Faisalabad,45.0,New,credit card,63.24,6,0,379.44,5.0,6.0
ORD10429,2023-01-30,Clothing,Baseball Cap,West,Gwadar,40.0,Returning,Bank Transfer,26.73,3,15,68.16,4.0,2.0
ORD10613,2023-07-23,Home & Kitchen,Coffee Maker,North,Peshawar,47.0,Returning,Wallet,46.56,3,15,118.73,4.0,5.0
ORD10952,2023-10-16,Sports,Tennis Racket,East,Lahore,42.0,VIP,Bank Transfer,31.64,6,0,189.84,3.0,3.0
ORD10937,2023-07-07,Beauty,Lipstick Set,East,Faisalabad,33.0,Returning,credit card,15.59,1,25,11.69,5.0,2.0
ORD10009,2024-11-08,Beauty,Shampoo,North,Islamabad,47.0,New,Wallet,17.24,1,0,17.24,3.0,5.0
ORD10157,2024-11-29,Clothing,Cargo Pants,West,Zhob,49.0,Returning,Cash on Delivery,20.22,1,20,16.18,5.0,3.0
ORD10540,2023-12-26,Clothing,Wool Sweater,West,Gwadar,41.0,Returning,Debit Card,26.03,1,0,26.03,4.0,4.0
ORD10507,2024-12-29,Clothing,Running Shoes,South,Karachi,21.0,New,credit card,26.81,1,15,22.79,5.0,1.0
ORD10437,2024-01-28,Books,History Book,South,Sukkur,18.0,New,cash on delivery,10.37,2,0,20.74,5.0,2.0
ORD10267,2023-03-23,Beauty,Lipstick Set,East,Lahore,38.0,New,Wallet,19.0,3,0,57.0,5.0,5.0
ORD10462,2024-12-17,Electronics,Laptop Stand,East,Sialkot,16.0,Returning,COD,29.92,1,0,29.92,4.0,5.0
ORD10577,2023-01-29,Sports,Cycling Helmet,North,Peshawar,38.0,New,Cash on Delivery,33.5,1,0,33.5,3.0,1.0
ORD10339,2024-09-21,Sports,Yoga Mat,East,Faisalabad,51.0,New,Cash on Delivery,20.19,2,0,40.38,5.0,4.0
ORD10256,2024-06-03,Electronics,Webcam,Central,Sahiwal,33.0,Returning,COD,29.87,2,0,59.74,5.0,5.0
ORD10943,2024-12-11,Books,History Book,East,Sialkot,39.0,New,Debit Card,22.31,1,0,22.31,3.0,7.0
ORD10849,2023-06-23,Home & Kitchen,Storage Jars,North,Peshawar,58.0,VIP,cash on delivery,24.08,2,0,48.16,5.0,
ORD10666,2023-07-08,Sports,Water Bottle,Central,Multan,17.0,Returning,Cash on Delivery,31.8,1,0,31.8,4.0,4.0
ORD10561,2024-04-14,Beauty,Lipstick Set,East,Sialkot,40.0,VIP,Credit Card,21.14,2,0,42.28,4.0,1.0
ORD10209,2024-03-16,Clothing,Cargo Pants,North,Peshawar,21.0,New,cash on delivery,37.25,1,5,35.39,,6.0
ORD10288,2024-06-30,Clothing,Baseball Cap,East,Sialkot,39.0,New,Cash on Delivery,16.77,1,10,15.09,2.0,4.0
ORD10002,2024-08-27,Sports,Yoga Mat,Central,Multan,28.0,New,Credit Card,39.09,3,0,117.27,3.0,2.0
ORD10342,2024-01-06,Beauty,Sunscreen SPF50,Central,Sahiwal,40.0,New,Debit Card,24.4,3,5,69.54,4.0,45.0
ORD10270,2024-11-18,Home & Kitchen,Table Lamp,North,Islamabad,16.0,Returning,credit card,42.6,2,0,85.2,5.0,4.0
ORD10266,2024-03-10,Home & Kitchen,Storage Jars,East,Lahore,18.0,New,Cash on Delivery,31.52,1,15,26.79,5.0,5.0
ORD10814,2023-07-09,Books,Mystery Novel,Central,Bahawalpur,57.0,VIP,credit card,16.28,2,10,29.3,4.0,5.0
ORD10821,2024-10-16,Sports,Resistance Bands,North,Peshawar,46.0,New,COD,39.72,4,20,127.1,,6.0
ORD10096,2023-09-02,Clothing,Cotton T-Shirt,Central,Multan,16.0,New,Debit Card,21.9,1,0,21.9,,5.0
ORD10970,2024-05-11,Sports,Tennis Racket,North,Peshawar,38.0,New,Debit Card,31.61,5,5,150.15,4.0,2.0
ORD10043,2023-03-12,Electronics,Webcam,North,Islamabad,16.0,Returning,Bank Transfer,76.25,1,0,76.25,2.0,2.0
ORD10803,2024-01-05,Books,Poetry Collection,East,Lahore,36.0,VIP,Bank Transfer,10.25,1,0,10.25,4.0,7.0
ORD10819,2024-02-02,Electronics,Wireless Mouse,Central,Sahiwal,42.0,Returning,Wallet,46.97,4,5,178.49,3.0,2.0
ORD10860,2023-09-11,Beauty,Hair Dryer,North,Islamabad,51.0,VIP,Wallet,20.06,2,10,36.11,5.0,3.0
ORD10629,2023-12-21,Books,Poetry Collection,South,Hyderabad,28.0,Returning,COD,19.98,2,0,39.96,5.0,
ORD10046,2023-09-29,Clothing,Baseball Cap,East,,29.0,New,Wallet,28.32,1,10,25.49,2.0,1.0
ORD10162,2024-05-09,Books,Self-Help Guide,South,Hyderabad,16.0,New,COD,14.96,1,5,14.21,5.0,2.0
ORD10728,2023-09-25,Clothing,Wool Sweater,Central,Bahawalpur,26.0,VIP,COD,20.73,3,0,62.19,5.0,6.0
ORD10630,2023-01-12,Clothing,Cargo Pants,Central,Multan,32.0,Returning,Cash on Delivery,31.03,1,0,31.03,5.0,1.0
ORD10289,2024-11-05,Beauty,Perfume,South,Karachi,32.0,Returning,credit card,19.4,1,0,19.4,,2.0
ORD10590,2024-01-03,Sports,Tennis Racket,West,Zhob,40.0,Returning,Cash on Delivery,38.76,4,0,155.04,4.0,2.0
ORD10893,2023-01-13,Clothing,Cotton T-Shirt,Central,Bahawalpur,,Returning,cash on delivery,24.82,2,0,49.64,5.0,3.0
ORD10954,2023-08-05,Books,Sci-Fi Anthology,West,Zhob,35.0,Returning,cash on delivery,15.58,1,10,14.02,2.0,2.0
ORD10576,2023-12-25,Clothing,Wool Sweater,Central,Sahiwal,31.0,New,Wallet,17.29,2,0,34.58,4.0,3.0
ORD10316,2024-01-21,Beauty,Lipstick Set,West,Zhob,43.0,New,Cash on Delivery,12.1,5,15,51.42,5.0,5.0
ORD10890,2023-06-24,Books,History Book,West,Quetta,38.0,VIP,Cash on Delivery,9.31,1,5,8.84,3.0,6.0
ORD10231,2023-12-04,Sports,Cycling Helmet,East,Lahore,25.0,New,COD,30.31,1,10,27.28,4.0,6.0
ORD10810,2023-02-10,Home & Kitchen,Table Lamp,South,Hyderabad,45.0,Returning,cash on delivery,51.35,1,0,51.35,5.0,1.0
ORD10699,2023-10-25,Home & Kitchen,Cutting Board,South,Sukkur,34.0,New,Debit Card,37.91,2,25,56.86,5.0,4.0
ORD10826,2023-06-20,Sports,Resistance Bands,West,Quetta,31.0,Returning,COD,38.29,1,0,38.29,5.0,4.0
ORD10712,2024-10-24,Books,Cookbook,Central,Multan,50.0,Returning,Credit Card,12.53,1,25,9.4,4.0,2.0
ORD10077,2024-04-11,Clothing,Wool Sweater,Central,Multan,50.0,New,Bank Transfer,13.49,1,5,12.82,4.0,4.0
ORD10634,2023-05-02,Electronics,Laptop Stand,West,Gwadar,27.0,VIP,Credit Card,43.87,5,0,219.35,3.0,5.0
ORD10976,2024-08-14,Sports,Cycling Helmet,South,Karachi,28.0,Returning,credit card,35.78,1,0,35.78,4.0,4.0
ORD10248,2023-04-12,Home & Kitchen,Non-Stick Pan,North,Peshawar,35.0,Returning,credit card,27.58,1,5,26.2,,2.0
ORD10820,2023-03-14,Electronics,Bluetooth Speaker,South,Sukkur,38.0,New,Bank Transfer,57.78,2,0,115.56,1.0,3.0
ORD10477,2023-10-21,Electronics,Wireless Mouse,West,Zhob,32.0,Returning,COD,27.19,4,15,92.45,4.0,3.0
ORD10671,2024-07-07,Books,Mystery Novel,West,Gwadar,25.0,Returning,Credit Card,18.52,3,0,55.56,4.0,
ORD10086,2023-03-05,Home & Kitchen,Storage Jars,West,Gwadar,33.0,New,COD,32.99,1,0,32.99,5.0,4.0
ORD10470,2023-09-11,Home & Kitchen,Cutting Board,East,Lahore,36.0,New,Debit Card,28.77,1,0,28.77,5.0,4.0
ORD10226,2024-04-18,Beauty,Perfume,Central,Bahawalpur,30.0,Returning,Credit Card,12.57,1,5,11.94,3.0,4.0
ORD10775,2024-04-06,Home & Kitchen,Table Lamp,Central,Sahiwal,37.0,New,Cash on Delivery,29.59,4,0,118.36,2.0,1.0
ORD10332,2023-04-26,Beauty,Sunscreen SPF50,East,Lahore,39.0,New,cash on delivery,16.53,2,0,33.06,4.0,3.0
ORD10234,2023-12-03,Home & Kitchen,Storage Jars,West,Zhob,54.0,Returning,Debit Card,41.61,2,0,83.22,4.0,3.0
ORD10589,2023-12-18,Beauty,Hair Dryer,Central,Multan,25.0,Returning,Bank Transfer,13.99,2,0,27.98,5.0,5.0
ORD10476,2023-03-11,Books,Mystery Novel,North,Gilgit,16.0,New,Bank Transfer,15.59,4,10,56.12,5.0,3.0
ORD10891,2023-02-22,Clothing,Denim Jacket,South,Sukkur,31.0,New,Wallet,16.13,3,10,43.55,3.0,6.0
